acousticness,energy,explicit,instrumentalness,loudness,popularity,speechiness,year,acousticness_ar,danceability_ar,energy_ar,instrumentalness_ar,loudness_ar,speechiness_ar,tempo_ar,popularity_ar,count,acousticness_yr,danceability_yr,duration_ms_yr,energy_yr,instrumentalness_yr,liveness_yr,loudness_yr,speechiness_yr,tempo_yr,valence_yr,popularity_yr
0.0505,0.898,0,0.0,-3.217,55.420767857820984,0.0439,2012,0.2235,0.522666667,0.76,0.0,-4.251333333,0.043366667,149.1736667,57.66666667,6,0.213520749,0.558841246,255291.6544,0.687063691,0.192877215,0.22086636,-7.650871873,0.085438489,123.3806105,0.465576223,31.27820316
0.434,0.572,0,0.824,-12.91,1.5032184084244875,0.0592,2019,0.434,0.519,0.572,0.824,-12.91,0.0592,124.77,0.0,2,0.261344304,0.603101417,225463.3263,0.62978113,0.221123327,0.218500687,-8.527674109,0.106820052,122.4197024,0.45781319,32.34693001
0.953,0.183,0,1.09e-05,-17.822,2.6170552193648007,0.121,1946,0.945072697,0.302957841,0.203025528,0.470813908,-17.21772524,0.059568801,101.294881,6.823218997,1156,0.920627422,0.415141082,266923.7186,0.222360736,0.486735987,0.210503165,-16.89752877,0.088525604,103.1214258,0.400751093,1.65995397
0.0147,0.844,0,4.49e-06,-9.225,55.88574124359256,0.0733,1989,0.016126667,0.834666667,0.821166667,5.62e-05,-9.833,0.082583333,123.7688333,59.0,6,0.317918986,0.544702897,251943.5589,0.578152053,0.119108637,0.198228821,-11.46677872,0.063995305,120.3593646,0.54363002,38.55144855
0.943,0.018,0,0.243,-22.202,21.456952528770856,0.0792,1960,0.612635,0.603075,0.336451667,0.03945412,-15.67643333,0.089733333,132.28975,24.375,120,0.768254423,0.4820517,210238.5085,0.3393798,0.181655354,0.2077554,-13.806002,0.0649571,112.3545995,0.51902625,19.8485
0.226,0.538,0,6.06e-05,-17.029,33.19792836171695,0.0366,1969,0.24524129,0.643677419,0.566967742,0.015772211,-10.83629032,0.051419355,120.7062903,33.93548387,62,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.972,0.187,0,0.887,-15.207,2.842315190455807,0.0433,1936,0.972142857,0.724714286,0.208142857,0.893857143,-15.15557143,0.043257143,118.1511429,4.142857143,14,0.601983263,0.62337805,172978.595,0.264007675,0.118508807,0.21355615,-19.12315,0.62713095,108.393047,0.5612938,2.6635
0.0716,0.55,0,1.4e-05,-11.776,43.50129526633796,0.0383,1996,0.228123333,0.673888889,0.569888889,0.000108517,-9.793333333,0.037711111,110.6898889,42.66666667,18,0.309511025,0.587786047,251576.0856,0.579875433,0.100577223,0.199873231,-9.574210292,0.085968283,117.9722989,0.560785007,44.01979218
0.987,0.163,0,0.157,-19.152,5.2212099204263325,0.0487,1948,0.959825884,0.351687443,0.178246062,0.51381141,-19.23287141,0.058269518,106.9980762,9.237731734,917,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.735,0.528,0,0.384,-13.356,41.71081705178327,0.0409,2002,0.822,0.5725,0.4875,0.6585,-13.609,0.03635,152.038,39.0,4,0.296350836,0.569584428,242690.5367,0.630117329,0.107954372,0.19977927,-8.066172263,0.081590316,119.453072,0.534913187,45.67542579
0.0497,0.605,0,0.0,-8.797,34.5423177253452,0.0395,1969,0.248413326,0.491947077,0.587427385,0.047940286,-11.14604615,0.053778,123.6379262,34.81538462,650,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.964,0.303,0,0.000369,-11.583,-0.2767542540507293,0.0423,1953,0.960219034,0.293346554,0.29820129,0.288192345,-15.65945966,0.0515722,102.2175103,2.547169811,269,0.891746741,0.4408337,216552.2595,0.26741821,0.314624788,0.2214424,-15.4143045,0.09259075,110.008113,0.432251,3.6725
0.706,0.676,0,0.0,-11.363,19.161132679733754,0.281,1956,0.835391534,0.506174603,0.267173545,0.039329111,-15.71760847,0.155493122,114.1976402,22.24867725,189,0.82345549,0.48929605,211950.807,0.30269521,0.232106417,0.1840064,-14.1798325,0.06287685,111.8801715,0.50862275,15.7935
0.988,0.331,0,0.342,-10.798,0.0020727696874160983,0.0919,1930,0.98702865,0.671241023,0.286427367,0.542779027,-11.84169314,0.120962774,123.6095963,0.049701164,3179,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.0526,0.857,1,0.0,-5.222,61.997409266120705,0.0808,2012,0.251985714,0.644571429,0.702285714,0.0,-5.361714286,0.073042857,104.0512857,64.42857143,14,0.213520749,0.558841246,255291.6544,0.687063691,0.192877215,0.22086636,-7.650871873,0.085438489,123.3806105,0.465576223,31.27820316
0.00105,0.451,0,0.000291,-6.457,8.927795939525055,0.129,2020,0.024948157,0.686926108,0.801773399,0.097663014,-5.665399015,0.099428571,141.7498424,9.295566502,406,0.202303152,0.605285375,218977.4828,0.67424741,0.24900808,0.234414811,-8.077562878,0.100628598,124.0583081,0.468030095,24.0647415
0.596,0.25,0,0.0,-17.089,31.850689969608005,0.0324,1984,0.465256522,0.593173913,0.448565217,1.62e-05,-11.92943478,0.031408696,111.575087,30.7826087,23,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.0212,0.544,0,0.0544,-7.73,37.13340428178404,0.112,1996,0.273476471,0.774117647,0.470117647,0.092465674,-13.14796078,0.066256863,113.3647255,35.47058824,17,0.309511025,0.587786047,251576.0856,0.579875433,0.100577223,0.199873231,-9.574210292,0.085968283,117.9722989,0.560785007,44.01979218
0.926,0.327,0,0.0137,-12.624,30.577470960039143,0.0295,1983,0.318623784,0.578054054,0.648837838,0.109789443,-11.03451351,0.043078378,122.9131351,31.10810811,37,0.309616752,0.54474014,249454.2981,0.590843385,0.14380809,0.198218372,-11.3953325,0.066023015,120.849679,0.568990065,36.10683974
0.996,0.541,0,0.958,-14.28,-3.3738777562304563,0.859,1926,0.984488204,0.658213275,0.286427367,0.542779027,-12.11405222,0.110551337,123.0008912,0.049701164,3179,0.666386885,0.596914974,157836.3499,0.210506426,0.336093418,0.232021294,-18.48742287,0.477918962,109.5709722,0.437093762,1.43641836
0.986,0.0956,0,0.912,-22.75,-3.8625033801769177,0.0405,1948,0.987933333,0.386066667,0.097346667,0.895933333,-21.218,0.041433333,102.4900667,0.0,30,0.92294915,0.46273625,200208.082,0.241483549,0.361887138,0.21879865,-15.517199,0.1607817,107.6842115,0.46221065,1.4295
0.927,0.217,0,1.81e-06,-13.853,27.206606831849278,0.0295,2006,0.86347503,0.466134957,0.220706212,0.026644878,-14.45809135,0.04365067,111.6307333,22.04628502,821,0.28131789,0.544352759,232433.3922,0.657199625,0.136457021,0.207117881,-7.958919058,0.075970272,123.0936652,0.518242752,42.71302428
0.662,0.418,0,0.00013,-10.711,25.145400424695644,0.0409,1961,0.792656722,0.515741199,0.353688933,0.569101534,-15.16153625,0.047634687,98.62366009,26.96296296,506,0.758147075,0.48771475,234195.0765,0.336076674,0.265371269,0.20764335,-14.269377,0.0592721,111.6490555,0.5073553,19.308
0.983,0.156,0,0.902,-15.407,-3.701427393074084,0.034,1946,0.875166667,0.587083333,0.343916667,0.644644583,-12.97866667,0.0414125,103.676,0.041666667,48,0.920627422,0.415141082,266923.7186,0.222360736,0.486735987,0.210503165,-16.89752877,0.088525604,103.1214258,0.400751093,1.65995397
0.0253,0.218,1,0.0,-19.827,0.3817725009714934,0.923,1929,0.298241139,0.693758945,0.200422411,0.000231204,-19.25403202,0.921458569,110.7318465,0.00094162,2124,0.601014837,0.647839853,168795.6099,0.241907781,0.215405087,0.235977077,-16.53305573,0.490463722,110.9267108,0.636804837,0.314405889
0.551,0.405,0,3e-06,-16.441,32.319411729183535,0.0452,1979,0.284646832,0.461282995,0.597990102,0.029467532,-9.850695431,0.069673477,117.0407119,32.00507614,788,0.301470092,0.5635958,250921.54,0.586696375,0.116426594,0.2101602,-10.991099,0.06761125,122.173583,0.6115307,35.797
0.688,0.748,0,5.23e-05,-8.982,32.730715700649895,0.0493,1982,0.646620927,0.669654762,0.634238095,0.051311841,-10.18368421,0.047819862,109.5754461,32.04761905,38,0.296837444,0.560055284,247406.3694,0.58426649,0.103399178,0.198878166,-11.06455982,0.066932054,120.8919885,0.581505683,35.62113659
0.0507,0.971,0,0.625,-10.788,30.75776249044486,0.0407,1984,0.0459,0.645,0.7195,0.573,-10.881,0.03865,120.101,32.0,4,0.294050144,0.531049175,252347.0005,0.582314958,0.144558479,0.191903448,-11.69708996,0.058867766,121.1312244,0.550548531,37.3868066
0.591,0.47,0,0.0,-8.348,4.246322803348463,0.113,1952,0.741,0.6242,0.4578,3.35e-05,-8.5208,0.08046,86.3792,7.2,10,0.875521739,0.4560212,231152.291,0.25561511,0.283863632,0.23385555,-15.7948865,0.1378031,108.2383545,0.442967062,3.505
0.991,0.306,0,1.94e-05,-9.53,-0.9318998416966764,0.0427,1930,0.981070064,0.509019108,0.360987261,0.393222238,-11.70212102,0.049535669,116.4775478,0.044585987,157,0.935624888,0.51971018,194691.1029,0.334859841,0.351869301,0.220634836,-12.82348674,0.120197932,109.9247884,0.616089077,0.851007423
0.837,0.388,0,2.84e-05,-5.343,40.162816808041384,0.0283,1978,0.557218713,0.470161793,0.39320078,0.002938805,-7.408902534,0.041674464,116.2407758,38.16179337,513,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.416,0.24,0,0.000696,-14.889,36.222426847135225,0.0412,1981,0.736893455,0.355266364,0.295835909,0.016337752,-13.39839545,0.067019545,106.0016364,32.89545455,220,0.305801138,0.542446477,249776.8231,0.597225595,0.144881791,0.225427636,-10.96830335,0.057742279,123.0404928,0.58357906,35.28135932
0.552,0.425,0,0.201,-12.599,30.32728708089121,0.243,1975,0.4127,0.5515,0.41175,0.050297555,-12.61875,0.129,155.79425,30.0,8,0.430069642,0.522674419,254208.6512,0.523590594,0.110670374,0.213331123,-11.44521771,0.061662048,118.8616705,0.571675111,34.15833746
0.0764,0.979,0,0.961,-6.307,41.00742478376645,0.234,1978,0.302635753,0.565870968,0.802388889,0.091180918,-7.492024194,0.158745878,136.1552751,42.19354839,36,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.564,0.51,0,0.0067,-9.572,33.45858190068843,0.051,1969,0.253804968,0.517174312,0.644026606,0.118365752,-8.186972477,0.050844037,121.6942018,34.24770642,218,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.0742,0.794,0,7.19e-06,-5.088,36.97371771796088,0.0418,1978,0.160474923,0.561261538,0.686753846,0.016101813,-7.227230769,0.04068,127.4677231,36.83076923,130,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.221,0.751,0,3.56e-06,-4.182,58.32210789518064,0.037,2007,0.187854545,0.917454545,0.688545455,0.00026476,-4.961363636,0.0451,131.3626364,57.45454545,11,0.218942149,0.557323013,244448.8126,0.690399183,0.139818414,0.212709895,-7.494287856,0.082176537,125.2032766,0.516821214,42.62668666
0.915,0.551,0,0.0,-6.586,11.739379877793482,0.0814,1966,0.916321541,0.538106743,0.373685814,0.215366422,-11.32810906,0.1303076,115.2131008,6.816112084,571,0.526400901,0.504722806,207088.5253,0.480173184,0.117845979,0.216740295,-11.36023767,0.054067136,117.0764222,0.577695644,30.90711083
0.0101,0.596,0,0.0,-8.348,45.7866468214227,0.0749,1966,0.359415879,0.522841354,0.550951149,0.051673093,-9.634748489,0.053343047,121.6912068,46.37122128,827,0.526400901,0.504722806,207088.5253,0.480173184,0.117845979,0.216740295,-11.36023767,0.054067136,117.0764222,0.577695644,30.90711083
0.879,0.142,0,3.27e-06,-13.663,20.24582947349542,0.0515,1965,0.879506977,0.408102326,0.169330093,0.005206096,-15.08397674,0.047307907,108.7967419,18.13953488,430,0.61313595,0.500765584,198106.6588,0.443993202,0.121925504,0.21387952,-12.03407742,0.057635365,116.6388117,0.579821029,27.18181818
2.75e-06,0.693,0,0.863,-8.539,19.58924413794128,0.0512,2008,5.63e-05,0.205121212,0.727272727,0.880878788,-8.102545455,0.048866667,89.54451515,19.81818182,66,0.285552368,0.55394646,228266.6276,0.67185914,0.125034429,0.233061868,-7.566056514,0.074351755,120.6443778,0.556478757,35.84830458
0.966,0.183,0,0.0278,-16.363,-0.12340987233379508,0.0839,1949,0.926720542,0.321361905,0.240439706,0.643696857,-17.57719949,0.049814223,95.31433779,3.828571429,136,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.897,0.164,0,0.00184,-15.388,27.090630905428903,0.0342,1962,0.743164056,0.383002787,0.233772948,0.019481079,-14.44173589,0.049389686,109.5408571,28.36376307,1435,0.725941852,0.4907444,206267.5385,0.36607358,0.171209073,0.2017907,-13.2739125,0.05652565,114.6859515,0.5415934,21.93
0.805,0.459,0,0.0,-9.667,27.438802174281307,0.138,1969,0.802888889,0.475722222,0.459,0.072095268,-12.16931667,0.125122778,100.7768278,25.63333333,60,0.446089055,0.486169772,238507.7899,0.490378821,0.163008627,0.208033647,-11.9812106,0.054223241,117.0169673,0.555223969,32.3567889
0.987,0.267,0,2.37e-05,-21.926,-3.0504093924461557,0.818,1949,0.886124494,0.626346154,0.331673077,0.000269973,-22.48517864,0.815737348,87.81303796,0.0,52,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.0408,0.542,0,3.01e-06,-15.431,30.18018887627867,0.146,1986,0.063275111,0.841222222,0.668333333,0.037621442,-9.865666667,0.167772222,102.3867222,29.5,36,0.291118346,0.540183972,252998.8621,0.611006023,0.115236219,0.211207666,-11.22539572,0.064773569,120.2389995,0.548896814,37.15530114
0.196,0.754,0,0.0176,-8.9,37.98670676291965,0.0476,1975,0.164786681,0.415459459,0.785054054,0.09793894,-9.070648649,0.052824324,126.6111351,39.75675676,74,0.430069642,0.522674419,254208.6512,0.523590594,0.110670374,0.213331123,-11.44521771,0.061662048,118.8616705,0.571675111,34.15833746
0.252,0.616,1,1.93e-06,-6.963,74.7942711819653,0.0338,2020,0.208228947,0.667552632,0.653236842,0.000206626,-6.134947368,0.223997368,116.2863421,78.68421053,38,0.202303152,0.605285375,218977.4828,0.67424741,0.24900808,0.234414811,-8.077562878,0.100628598,124.0583081,0.468030095,24.0647415
0.0893,0.926,0,4.53e-06,-5.589,56.00237371255986,0.151,2012,0.135945424,0.54580303,0.757818182,0.016853913,-5.575924242,0.079818182,127.723697,59.63636364,66,0.213520749,0.558841246,255291.6544,0.687063691,0.192877215,0.22086636,-7.650871873,0.085438489,123.3806105,0.465576223,31.27820316
0.0504,0.559,1,0.0,-10.326,69.8282214541133,0.163,2017,0.105802446,0.813902174,0.578554348,0.003031932,-6.761641304,0.230769565,126.6620978,71.52173913,92,0.207413243,0.580475186,243402.2495,0.68639182,0.24706817,0.231512987,-8.026319109,0.096716512,121.8298066,0.436313381,31.66233766
0.178,0.278,0,0.0,-14.508,33.60095372184406,0.027,1983,0.2835,0.588,0.5095,4.38e-05,-8.9785,0.03625,113.8743333,32.33333333,12,0.309616752,0.54474014,249454.2981,0.590843385,0.14380809,0.198218372,-11.3953325,0.066023015,120.849679,0.568990065,36.10683974
0.257,0.186,1,1.4e-06,-18.924,-0.09173302353104873,0.685,1945,0.298241139,0.693758945,0.200422411,0.000231204,-19.25403202,0.921458569,110.7318465,0.00094162,2124,0.711386013,0.51785615,195720.2665,0.225412571,0.27492807,0.2033342,-16.9279975,0.30171355,108.256917,0.4914163,2.093
0.217,0.572,0,0.00977,-12.008,51.4218976948739,0.0349,1991,0.358140566,0.500886792,0.62490566,0.00058025,-8.224443396,0.041408491,123.1748679,52.23584906,212,0.345380454,0.555550919,238606.8732,0.554201391,0.13935817,0.188346865,-11.07607214,0.070238472,119.7914743,0.559973267,38.95190948
0.181,0.858,0,0.779,-12.102,-0.36946094343657876,0.0433,2019,0.181,0.608,0.858,0.779,-12.102,0.0433,131.019,0.0,4,0.261344304,0.603101417,225463.3263,0.62978113,0.221123327,0.218500687,-8.527674109,0.106820052,122.4197024,0.45781319,32.34693001
0.973,0.025,0,0.884,-30.151,2.3286743143910087,0.0352,1946,0.990212294,0.34376544,0.106922675,0.878187886,-22.78942818,0.051636055,92.28423551,7.822033898,1013,0.920627422,0.415141082,266923.7186,0.222360736,0.486735987,0.210503165,-16.89752877,0.088525604,103.1214258,0.400751093,1.65995397
0.0584,0.92,0,0.563,-13.094,29.23476631763487,0.0707,1978,0.097084681,0.412234043,0.865425532,0.199382696,-7.967382979,0.083908511,139.4108085,30.38297872,94,0.341063943,0.53899687,247988.1451,0.552657407,0.103382938,0.217523547,-11.09511128,0.064961202,120.2093194,0.583424292,35.2722305
0.134,0.107,0,0.0,-22.87,34.850085467813564,0.0304,1985,0.272321485,0.551222772,0.471162376,0.000881811,-12.04287129,0.039315842,116.9194455,34.56930693,202,0.30974067,0.555073144,251533.7838,0.595302267,0.118708717,0.196849875,-11.4783149,0.058597708,121.2249851,0.564201993,36.55655207
0.000538,0.958,0,0.465,-3.84,11.190756436501985,0.0411,2019,0.02149782,0.491856594,0.914521127,0.582455986,-7.096236236,0.071756466,130.6942369,11.45454545,71,0.261344304,0.603101417,225463.3263,0.62978113,0.221123327,0.218500687,-8.527674109,0.106820052,122.4197024,0.45781319,32.34693001
0.00405,0.615,0,0.448,-9.991,41.61425233824336,0.112,1992,0.135044645,0.550022727,0.697675795,0.378821582,-9.925965909,0.059076136,119.0625227,41.88636364,176,0.334324037,0.555134562,244357.3028,0.574860403,0.106694414,0.196873705,-10.6946509,0.072314841,122.6890428,0.558718177,42.45517928
0.994,0.117,0,0.896,-18.645,4.530054186480598,0.0363,1946,0.979655475,0.336934135,0.153983333,0.851833333,-19.55185213,0.048105532,101.0967109,9.237731734,917,0.920627422,0.415141082,266923.7186,0.222360736,0.486735987,0.210503165,-16.89752877,0.088525604,103.1214258,0.400751093,1.65995397
0.016,0.756,0,0.0,-9.286,48.41365504809414,0.0384,1992,0.125915,0.45275,0.77225,0.016285757,-8.33575,0.0534625,114.895125,49.0,16,0.334324037,0.555134562,244357.3028,0.574860403,0.106694414,0.196873705,-10.6946509,0.072314841,122.6890428,0.558718177,42.45517928
0.984,0.14,0,0.749,-16.435,4.936532409456362,0.0379,1947,0.956652977,0.34077282,0.138542278,0.692865617,-19.50158618,0.052720203,112.4354903,9.237731734,917,0.915655383,0.47210391,232131.8827,0.262955178,0.351209088,0.223445024,-14.4148436,0.100228614,108.9728833,0.509180746,1.642180095
0.992,0.173,0,0.95,-14.384,16.381267603623485,0.0383,1956,0.619100446,0.468539568,0.329813222,0.227848114,-14.32358162,0.057146378,113.7579859,20.40108108,925,0.82345549,0.48929605,211950.807,0.30269521,0.232106417,0.1840064,-14.1798325,0.06287685,111.8801715,0.50862275,15.7935
0.838,0.217,0,0.00463,-11.501,19.52875907930597,0.0271,1963,0.701276737,0.48641994,0.455803625,0.020282752,-9.733311178,0.03251148,112.9483263,19.03625378,331,0.71813448,0.48409315,201515.5245,0.373427685,0.199600886,0.20455155,-13.369894,0.05160555,114.3029375,0.53991905,25.126
0.441,0.429,0,0.000161,-12.18,43.22743371066474,0.0328,1997,0.6385625,0.7414375,0.369125,0.001542387,-10.362625,0.04126875,132.317875,39.5,32,0.312734448,0.574223335,245644.0612,0.596707119,0.110611746,0.201914258,-9.256276764,0.089755599,118.1493251,0.545356093,44.64578194
0.00297,0.836,0,0.894,-8.417,0.07052257224000869,0.0362,2018,0.0643011,0.6416,0.6872,0.8,-10.8817,0.0432,119.1498,0.0,20,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.987,0.234,0,0.794,-10.539,-0.8823460044096691,0.0667,1943,0.97599845,0.617796238,0.308066667,0.71425614,-11.64294333,0.117615445,123.3018752,0.074074074,3179,0.903077236,0.455097199,239661.5896,0.279890658,0.410097004,0.23984958,-13.60295798,0.105590196,106.171028,0.495379132,1.074229692
0.0181,0.641,0,0.00209,-9.229,0.5460779753718725,0.195,2020,0.189807013,0.703103896,0.679103896,0.003291109,-6.965753247,0.092264935,125.8055195,0.025974026,77,0.202303152,0.605285375,218977.4828,0.67424741,0.24900808,0.234414811,-8.077562878,0.100628598,124.0583081,0.468030095,24.0647415
0.946,0.309,0,0.431,-16.097,-0.6813255939107705,0.0382,1931,0.926576694,0.209193541,0.296,0.582676347,-16.76165221,0.046136766,111.8539481,1.666666667,738,0.833182438,0.594892769,171564.2448,0.234736449,0.221921146,0.227246281,-16.50950723,0.452752273,108.9743781,0.512847211,0.22107438
0.875,0.107,0,2.99e-05,-15.49,40.623610769035096,0.0299,1998,0.6176,0.5478,0.285,0.003368396,-13.1196,0.03134,112.9972,38.0,10,0.301000801,0.580688004,249384.6264,0.599213024,0.126487913,0.195251622,-9.14002704,0.088892429,118.0700821,0.529285202,44.85496559
0.49,0.287,0,0.223,-14.083,4.557303721243144,0.0396,2018,0.540912289,0.55013253,0.383251807,0.393513859,-15.00985542,0.069601205,107.7360361,2.481927711,166,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.61,0.249,0,0.00189,-15.219,35.562199619895125,0.0852,1980,0.500451852,0.677074074,0.367303704,0.065850711,-16.45418519,0.048303704,117.1222222,35.51851852,54,0.293193449,0.554361422,250555.1402,0.594524196,0.125473791,0.204041765,-10.71437941,0.058306814,122.6728706,0.595666127,35.02401961
0.055,0.301,0,0.00979,-9.066,59.972182573836854,0.0297,2015,0.285348636,0.563681818,0.507931818,0.032237497,-9.228181818,0.032072727,120.3421818,64.0,44,0.291639953,0.560455,262678.8835,0.591278507,0.244286155,0.19861113,-9.230797391,0.082571696,120.8787926,0.433696761,29.67217391
0.323,0.49,0,0.0,-11.088,38.787748557285695,0.0515,1989,0.336468,0.60935,0.404722,0.000767198,-12.38408,0.033285,123.23222,38.08,100,0.317918986,0.544702897,251943.5589,0.578152053,0.119108637,0.198228821,-11.46677872,0.063995305,120.3593646,0.54363002,38.55144855
0.399,0.43,0,0.53,-11.356,30.951946817093628,0.0495,1974,0.399,0.636,0.43,0.53,-11.356,0.0495,81.983,31.0,2,0.449153362,0.51836941,249418.8463,0.515185796,0.116585452,0.214443084,-11.84953842,0.074276202,118.9931334,0.582432524,31.81408032
0.899,0.297,0,0.203,-10.104,4.283030939354063,0.0367,1949,0.93010352,0.342616069,0.223648352,0.570219824,-18.91737665,0.04849472,105.9761249,8.164835165,483,0.907087795,0.4440309,223351.576,0.247214015,0.298758689,0.2095805,-15.490747,0.10339205,108.8755635,0.4343336,3.771
0.0617,0.535,0,0.296,-15.394,29.484013652860092,0.117,1968,0.435925435,0.558670913,0.5155231,0.142261687,-12.19918047,0.048084926,121.3230446,29.81953291,471,0.492957213,0.497322074,213801.116,0.456887378,0.12503021,0.215084691,-12.00209284,0.058626716,115.8942227,0.563009926,31.2
0.542,0.56,0,0.0,-10.66,46.01011938127914,0.0345,1992,0.439541667,0.682041667,0.622416667,0.000289323,-8.858083333,0.039175,112.5217083,45.16666667,48,0.334324037,0.555134562,244357.3028,0.574860403,0.106694414,0.196873705,-10.6946509,0.072314841,122.6890428,0.558718177,42.45517928
0.133,0.919,0,8.36e-05,-3.895,49.4580855139797,0.0529,2008,0.251773684,0.611263158,0.759776316,0.001970537,-5.783276316,0.042909211,130.3875921,50.39473684,76,0.285552368,0.55394646,228266.6276,0.67185914,0.125034429,0.233061868,-7.566056514,0.074351755,120.6443778,0.556478757,35.84830458
0.987,0.211,0,0.0,-10.202,-1.2650933837773835,0.0771,1947,0.977913043,0.547666667,0.260149275,0.278701507,-11.21455072,0.124923188,106.0056667,0.0,69,0.915655383,0.47210391,232131.8827,0.262955178,0.351209088,0.223445024,-14.4148436,0.100228614,108.9728833,0.509180746,1.642180095
0.957,0.386,0,0.921,-12.202,13.13583956875712,0.036,1953,0.927704613,0.333294393,0.386,0.921,-14.1388416,0.049045405,111.85874,18.04,194,0.891746741,0.4408337,216552.2595,0.26741821,0.314624788,0.2214424,-15.4143045,0.09259075,110.008113,0.432251,3.6725
0.331,0.435,0,0.0,-12.03,42.69292177112069,0.0274,1983,0.280845,0.544125,0.478175,4.15e-06,-11.689,0.0327125,120.23375,43.0,16,0.309616752,0.54474014,249454.2981,0.590843385,0.14380809,0.198218372,-11.3953325,0.066023015,120.849679,0.568990065,36.10683974
0.855,0.402,0,0.0,-11.733,1.1567857751834367,0.125,1943,0.937267356,0.582754801,0.355212112,0.127329895,-11.96029247,0.167256721,119.68539,2.604135894,677,0.903077236,0.455097199,239661.5896,0.279890658,0.410097004,0.23984958,-13.60295798,0.105590196,106.171028,0.495379132,1.074229692
0.995,0.16,0,0.798,-13.407,-2.0360025884272233,0.099,1941,0.987290323,0.443870968,0.17056129,0.496857115,-14.46658065,0.097854839,96.70509677,0.0,31,0.894691986,0.48107456,201647.8428,0.265486525,0.442709964,0.201598552,-15.72824509,0.091812203,107.8466711,0.480651293,1.277145812
0.113,0.18,1,1.82e-05,-19.315,-1.2882681744128774,0.935,1945,0.298241139,0.693758945,0.200422411,0.000231204,-19.25403202,0.921458569,110.7318465,0.00094162,2124,0.711386013,0.51785615,195720.2665,0.225412571,0.27492807,0.2033342,-16.9279975,0.30171355,108.256917,0.4914163,2.093
0.565,0.42,0,0.0,-7.19,49.69485157514801,0.0354,2001,0.565,0.598,0.42,0.0,-7.19,0.0354,123.515,45.0,2,0.267872484,0.591807645,240599.7951,0.643277207,0.101967605,0.191314883,-7.906468909,0.084505403,118.3389021,0.557981967,50.87359837
0.66,0.394,0,6.85e-05,-7.72,31.769966066816536,0.0303,1967,0.617889352,0.571679764,0.359441257,0.038929651,-13.36107073,0.046364833,114.0328193,31.26915521,509,0.542332251,0.489199001,198554.5866,0.441366266,0.123022584,0.191377733,-11.84957414,0.051578482,116.0915986,0.545514528,31.14927609
0.0939,0.9,0,0.816,-4.371,-0.39380377670804023,0.219,2018,0.03083,0.6724,0.8974,0.7726,-8.6484,0.15632,144.0266,0.0,10,0.233836135,0.602730914,227073.14,0.659552093,0.229874471,0.231009359,-8.173433677,0.121044731,123.6442881,0.426566334,27.59948416
0.219,0.802,0,0.0,-9.288,14.746566443055514,0.0462,2008,0.464538268,0.483863388,0.579409836,0.007557461,-9.946568306,0.05539235,116.74,11.71038251,366,0.285552368,0.55394646,228266.6276,0.67185914,0.125034429,0.233061868,-7.566056514,0.074351755,120.6443778,0.556478757,35.84830458
0.995,0.184,0,0.0375,-16.093,-1.529331440204217,0.0413,1931,0.994789474,0.361421053,0.143552632,0.428939158,-19.48105263,0.060810526,93.40373684,0.0,38,0.833182438,0.594892769,171564.2448,0.234736449,0.221921146,0.227246281,-16.50950723,0.452752273,108.9743781,0.512847211,0.22107438
0.97,0.386,0,0.0351,-10.335,0.46839127473090514,0.0616,1936,0.978498488,0.63974114,0.407371345,0.542779027,-10.30836821,0.092304031,126.4209222,0.058479532,3179,0.601983263,0.62337805,172978.595,0.264007675,0.118508807,0.21355615,-19.12315,0.62713095,108.393047,0.5612938,2.6635
